y_true,y_pred,confidence,p_average,p_flop,p_hit,p_true_baseline,p_true_credits,id,title,original_title
hit,hit,0.4913835767848005,0.2654368694673244,0.24317955374787517,0.4913835767848005,0.35922738718897385,0.4913835767848005,16323,The Rose,The Rose
hit,hit,0.4542959603981407,0.16179404331112898,0.3839099962907303,0.4542959603981407,0.2374211841145929,0.4542959603981407,14560,Paul Blart: Mall Cop,Paul Blart: Mall Cop
flop,flop,0.5666165040310873,0.24283254655670783,0.5666165040310873,0.19055094941220482,0.43522774374552387,0.5666165040310873,11258,Hard Rain,Hard Rain
hit,hit,0.5328164063244518,0.29678205730048735,0.1704015363750608,0.5328164063244518,0.3587392085778209,0.5328164063244518,639,When Harry Met Sally...,When Harry Met Sally...
flop,flop,0.6149118062962504,0.2062141059573726,0.6149118062962504,0.178874087746377,0.32252181196693785,0.6149118062962504,152599,The Immigrant,The Immigrant
average,hit,0.3699137402792072,0.2741213978534022,0.35596486186739046,0.3699137402792072,0.29645063482865874,0.2741213978534022,11323,The Informant!,The Informant!
hit,flop,0.5178417228942851,0.3654436317513544,0.5178417228942851,0.11671464535436057,0.24594472385741917,0.11671464535436057,8346,My Big Fat Greek Wedding,My Big Fat Greek Wedding
average,hit,0.4815664264587351,0.20505601016569186,0.313377563375573,0.4815664264587351,0.2601680428631014,0.20505601016569186,321741,Concussion,Concussion
average,flop,0.46609024805912297,0.27574612163588863,0.46609024805912297,0.2581636303049884,0.3362747155769312,0.27574612163588863,51588,Prom,Prom
average,flop,0.58038831800038,0.30629109114185366,0.58038831800038,0.11332059085776644,0.3849059519096773,0.30629109114185366,11412,The Long Kiss Goodnight,The Long Kiss Goodnight
hit,hit,0.620656469074941,0.30713180303151777,0.07221172789354123,0.620656469074941,0.3642386731711405,0.620656469074941,13223,Gran Torino,Gran Torino
hit,hit,0.5477777788301889,0.3479616366514661,0.10426058451834505,0.5477777788301889,0.5558958631132085,0.5477777788301889,58,Pirates of the Caribbean: Dead Man's Chest,Pirates of the Caribbean: Dead Man's Chest
hit,hit,0.44363497170801824,0.3368484234489022,0.21951660484307967,0.44363497170801824,0.3423505011700968,0.44363497170801824,7326,Juno,Juno
hit,flop,0.5253051470742488,0.1886201904014297,0.5253051470742488,0.28607466252432157,0.2519023900662993,0.28607466252432157,167073,Brooklyn,Brooklyn
flop,average,0.565730602215283,0.565730602215283,0.09109068309962635,0.34317871468509054,0.515873788894296,0.09109068309962635,3683,Flags of Our Fathers,Flags of Our Fathers
flop,flop,0.4292061298573125,0.39784235870187074,0.4292061298573125,0.1729515114408169,0.48081331684528034,0.4292061298573125,126319,Ernest & Celestine,Ernest et Célestine
hit,flop,0.5599451391901822,0.17057981255743548,0.5599451391901822,0.26947504825238233,0.25871640478626035,0.26947504825238233,21334,Children of Heaven,بچه‌های آسمان
flop,flop,0.5524892767729322,0.26688355971351396,0.5524892767729322,0.18062716351355387,0.3405987965666811,0.5524892767729322,7874,Black Snake Moan,Black Snake Moan
average,hit,0.6913832752755399,0.18207012186043495,0.12654660286402514,0.6913832752755399,0.30696860659649,0.18207012186043495,1389,Out of Sight,Out of Sight
hit,average,0.44984389028266797,0.44984389028266797,0.13491727240764412,0.4152388373096879,0.34743022371849774,0.4152388373096879,184315,Hercules,Hercules
flop,hit,0.550223275957331,0.3737602138226958,0.0760165102199733,0.550223275957331,0.20178744086808365,0.0760165102199733,8197,Midnight in the Garden of Good and Evil,Midnight in the Garden of Good and Evil
flop,hit,0.39205322625969,0.28936373134708315,0.3185830423932269,0.39205322625969,0.41378966227145253,0.3185830423932269,72358,A Thousand Words,A Thousand Words
average,flop,0.7133141050645275,0.2202147595556574,0.7133141050645275,0.06647113537981504,0.2829713973996583,0.2202147595556574,8975,The Marine,The Marine
average,hit,0.7016816134320416,0.2706730485368136,0.027645338031144807,0.7016816134320416,0.36877877951420207,0.2706730485368136,1452,Superman Returns,Superman Returns
flop,average,0.540293407875967,0.540293407875967,0.30724306089886727,0.15246353122516568,0.2992201187833907,0.30724306089886727,16643,Life or Something Like It,Life or Something Like It
hit,hit,0.9893518435652836,0.0036609105904546863,0.006987245844261753,0.9893518435652836,0.35353628927472147,0.9893518435652836,3083,Mr. Smith Goes to Washington,Mr. Smith Goes to Washington
hit,flop,0.38061072957849484,0.347831646785821,0.38061072957849484,0.2715576236356841,0.35192471752246957,0.2715576236356841,2288,Closer,Closer
hit,average,0.43012973909936325,0.43012973909936325,0.21079030171720647,0.3590799591834302,0.26889833004893865,0.3590799591834302,156022,The Equalizer,The Equalizer
average,average,0.34632682726990327,0.34632682726990327,0.3367540755106173,0.3169190972194794,0.32153621828242684,0.34632682726990327,37821,Killers,Killers
hit,average,0.38461737774898447,0.38461737774898447,0.37933820260318385,0.23604441964783174,0.40316247000339783,0.23604441964783174,9268,Eraser,Eraser
hit,flop,0.6212631023575071,0.23676171312065303,0.6212631023575071,0.14197518452183977,0.2684346090412923,0.14197518452183977,11249,Seed of Chucky,Seed of Chucky
hit,hit,0.606938201436779,0.23221370590521279,0.16084809265800815,0.606938201436779,0.12618958461494356,0.606938201436779,3062,42nd Street,42nd Street
hit,hit,0.5436902721125755,0.3678284774774322,0.0884812504099924,0.5436902721125755,0.3099300743381589,0.5436902721125755,127585,X-Men: Days of Future Past,X-Men: Days of Future Past
hit,flop,0.5430105045791414,0.3369130958256767,0.5430105045791414,0.12007639959518186,0.2812897836687479,0.12007639959518186,6961,The Wedding Date,The Wedding Date
average,flop,0.4147622417465855,0.36972580545754097,0.4147622417465855,0.2155119527958735,0.29020236539308714,0.36972580545754097,15028,Clockstoppers,Clockstoppers
flop,flop,0.438233373854377,0.3574981622684153,0.438233373854377,0.20426846387720762,0.383000569997763,0.438233373854377,13523,Sex Drive,Sex Drive
hit,hit,0.7319785941387928,0.219444055675306,0.0485773501859012,0.7319785941387928,0.357205911158971,0.7319785941387928,59108,Tower Heist,Tower Heist
hit,flop,0.658532422626367,0.21612636380846964,0.658532422626367,0.1253412135651632,0.1967423162474874,0.1253412135651632,121826,Quartet,Quartet
hit,hit,0.6372643615230134,0.2959064320627246,0.06682920641426204,0.6372643615230134,0.4678118012778772,0.6372643615230134,1979,Fantastic 4: Rise of the Silver Surfer,4: Rise of the Silver Surfer
hit,hit,0.37987714210836615,0.24113667448437456,0.3789861834072592,0.37987714210836615,0.38059587326484906,0.37987714210836615,9443,Chariots of Fire,Chariots of Fire
hit,hit,0.6121317889795205,0.1939240308545607,0.19394418016591883,0.6121317889795205,0.6026231435058244,0.6121317889795205,329440,The Forest,The Forest
flop,flop,0.650382628667441,0.1548269596101279,0.650382628667441,0.1947904117224311,0.2687552007870938,0.650382628667441,61984,Space Battleship Yamato,Space Battleship Yamato
hit,average,0.459570220885386,0.459570220885386,0.39573694754269434,0.14469283157191962,0.20997610217264678,0.14469283157191962,76726,Chronicle,Chronicle
hit,hit,0.54955855810739,0.35324775336478237,0.09719368852782775,0.54955855810739,0.309436777742602,0.54955855810739,1726,Iron Man,Iron Man
flop,flop,0.5955162237385737,0.15655442351648655,0.5955162237385737,0.24792935274493969,0.3372447316308526,0.5955162237385737,33196,Tidal Wave,해운대
hit,hit,0.5307504368273184,0.30428531174925455,0.16496425142342705,0.5307504368273184,0.37407278282464385,0.5307504368273184,5722,Beyond the Valley of the Dolls,Beyond the Valley of the Dolls
hit,hit,0.7849949461222614,0.1333974303625102,0.08160762351522843,0.7849949461222614,0.5594573175254448,0.7849949461222614,9730,Friday the 13th: The Final Chapter,Friday the 13th: The Final Chapter
hit,average,0.4450440795467297,0.4450440795467297,0.16237336418601045,0.3925825562672599,0.4080835477632255,0.3925825562672599,819,Sleepers,Sleepers
flop,flop,0.49530433326727724,0.31870285223560335,0.49530433326727724,0.18599281449711932,0.42128441257318056,0.49530433326727724,56601,The Perfect Game,The Perfect Game
hit,hit,0.4378511004336351,0.41131901824973194,0.15082988131663302,0.4378511004336351,0.35119141599514503,0.4378511004336351,7350,The Bucket List,The Bucket List
flop,flop,0.42664908204696583,0.371996284689578,0.42664908204696583,0.20135463326345612,0.349027439035337,0.42664908204696583,7299,Equilibrium,Equilibrium
hit,flop,0.7038981797336397,0.14948496406642853,0.7038981797336397,0.14661685619993184,0.200852947327758,0.14661685619993184,73981,Ayurveda: Art of Being,Ayurveda: Art of Being
average,hit,0.5344576898221658,0.35267723098830595,0.11286507918952825,0.5344576898221658,0.3287021955053397,0.35267723098830595,8619,Master and Commander: The Far Side of the World,Master and Commander: The Far Side of the World
hit,hit,0.4875135414605936,0.3146962408686452,0.1977902176707613,0.4875135414605936,0.2949420256309665,0.4875135414605936,1369,Rambo: First Blood Part II,Rambo: First Blood Part II
hit,average,0.49561127750562867,0.49561127750562867,0.0568577044142298,0.4475310180801416,0.3144796762011968,0.4475310180801416,122917,The Hobbit: The Battle of the Five Armies,The Hobbit: The Battle of the Five Armies
hit,flop,0.5902815346730571,0.18539309806707363,0.5902815346730571,0.22432536725986923,0.20606350848148036,0.22432536725986923,1817,Phone Booth,Phone Booth
hit,hit,0.4424886617018736,0.2479620837087727,0.30954925458935356,0.4424886617018736,0.5589266816441736,0.4424886617018736,9357,One Hour Photo,One Hour Photo
hit,flop,0.44849541484982053,0.2001184500690003,0.44849541484982053,0.3513861350811791,0.40839348098609,0.3513861350811791,103731,Mud,Mud
flop,average,0.38120306963212597,0.38120306963212597,0.2952887162380131,0.32350821412986086,0.31368851005380033,0.2952887162380131,97614,Deadfall,Deadfall
hit,hit,0.919517049660875,0.023185461331858663,0.05729748900726635,0.919517049660875,0.5434602005386729,0.919517049660875,770,Gone with the Wind,Gone with the Wind
hit,flop,0.610373119250321,0.12538353087357826,0.610373119250321,0.26424334987610076,0.39258415147889314,0.26424334987610076,10643,Godzilla 2000,Gojira ni-sen mireniamu
hit,flop,0.6228901713922846,0.255775629722718,0.6228901713922846,0.1213341988849974,0.3115611384168268,0.1213341988849974,8456,Never Back Down,Never Back Down
hit,flop,0.5269567544625339,0.2757641742381838,0.5269567544625339,0.19727907129928232,0.2343892870312133,0.19727907129928232,109513,Hit & Run,Hit & Run
hit,average,0.47600484777804003,0.47600484777804003,0.06676974676495127,0.4572254054570086,0.4042263593583997,0.4572254054570086,693,Meet the Fockers,Meet the Fockers
hit,hit,0.5297744086955678,0.2738900293738037,0.19633556193062843,0.5297744086955678,0.3869111293259069,0.5297744086955678,20943,The Ugly Truth,The Ugly Truth
hit,average,0.39203966867172496,0.39203966867172496,0.21784767669945473,0.3901126546288204,0.2718700043599682,0.3901126546288204,137,Groundhog Day,Groundhog Day
flop,hit,0.5119323456554842,0.24031672104963886,0.24775093329487696,0.5119323456554842,0.3961058491821376,0.24775093329487696,27549,Beastmaster 2: Through the Portal of Time,Beastmaster 2: Through the Portal of Time
flop,average,0.3927777664041527,0.3927777664041527,0.33600659398726734,0.27121563960858,0.37492463857311703,0.33600659398726734,9425,Soldier,Soldier
hit,flop,0.6563335088865826,0.20707481272436337,0.6563335088865826,0.136591678389054,0.31272238946027936,0.136591678389054,12837,The Secret Life of Bees,The Secret Life of Bees
hit,flop,0.4316499809713918,0.41429005524442486,0.4316499809713918,0.1540599637841833,0.23446049805439123,0.1540599637841833,11283,Nanny McPhee,Nanny McPhee
hit,hit,0.6375008648507228,0.13138301836865668,0.23111611678062063,0.6375008648507228,0.43869867644834165,0.6375008648507228,32275,Duel in the Sun,Duel in the Sun
average,flop,0.37646196346662114,0.3632865939221243,0.37646196346662114,0.2602514426112545,0.32533555463980535,0.3632865939221243,68727,Trance,Trance
hit,hit,0.8282167493066409,0.16080738204232903,0.01097586865102999,0.8282167493066409,0.3909450333114908,0.8282167493066409,840,Close Encounters of the Third Kind,Close Encounters of the Third Kind
hit,hit,0.6134880319373293,0.1668973659398434,0.21961460212282738,0.6134880319373293,0.5278859581567199,0.6134880319373293,22013,Elmer Gantry,Elmer Gantry
hit,hit,0.65202306484215,0.27662375586221555,0.0713531792956345,0.65202306484215,0.253578998754201,0.65202306484215,752,V for Vendetta,V for Vendetta
flop,flop,0.4732077947653384,0.3470219635839879,0.4732077947653384,0.17977024165067365,0.35897496500407494,0.4732077947653384,16172,Simply Irresistible,Simply Irresistible
flop,flop,0.6500341041176154,0.17473054757515255,0.6500341041176154,0.17523534830723206,0.35874604071188715,0.6500341041176154,9787,Lords of Dogtown,Lords of Dogtown
hit,flop,0.4306429117689541,0.3055419321103809,0.4306429117689541,0.2638151561206651,0.3180701816024864,0.2638151561206651,9490,Half Baked,Half Baked
flop,hit,0.5047007261793707,0.429157805785166,0.06614146803546324,0.5047007261793707,0.047911727382214095,0.06614146803546324,57201,The Lone Ranger,The Lone Ranger
hit,flop,0.4920094223857809,0.23124754245774373,0.4920094223857809,0.27674303515647547,0.29812593791419034,0.27674303515647547,26352,A Low Down Dirty Shame,A Low Down Dirty Shame
hit,hit,0.48744794925489915,0.4446552723463612,0.06789677839873964,0.48744794925489915,0.36902250604207887,0.48744794925489915,1895,Star Wars: Episode III - Revenge of the Sith,Star Wars: Episode III - Revenge of the Sith
hit,average,0.5513221810119658,0.5513221810119658,0.27890062604596333,0.16977719294207086,0.24577131286302525,0.16977719294207086,3536,U-571,U-571
flop,flop,0.5253324400825268,0.39610256458494236,0.5253324400825268,0.07856499533253096,0.42987482590093684,0.5253324400825268,13405,The Children of Huang Shi,黃石的孩子
average,flop,0.544557673443134,0.2817220616933394,0.544557673443134,0.17372026486352662,0.3126209646622408,0.2817220616933394,9823,Mortal Kombat: Annihilation,Mortal Kombat: Annihilation
average,flop,0.5035464378618604,0.3892991986999083,0.5035464378618604,0.10715436343823144,0.4252804327737776,0.3892991986999083,123553,The Mortal Instruments: City of Bones,The Mortal Instruments: City of Bones
hit,hit,0.38597316611911286,0.34955401762617694,0.2644728162547102,0.38597316611911286,0.35820802799416673,0.38597316611911286,152601,Her,Her
hit,hit,0.8348784814842091,0.07014432523032536,0.09497719328546567,0.8348784814842091,0.2607508903080765,0.8348784814842091,43595,She Done Him Wrong,She Done Him Wrong
flop,hit,0.41849275636167665,0.39924010838345947,0.18226713525486377,0.41849275636167665,0.30319308622276153,0.18226713525486377,9801,Bridget Jones: The Edge of Reason,Bridget Jones: The Edge of Reason
hit,hit,0.689294153753793,0.0783849929295454,0.23232085331666164,0.689294153753793,0.4727751168327425,0.689294153753793,1892,Return of the Jedi,Return of the Jedi
hit,average,0.5112262274404533,0.5112262274404533,0.21288241614368264,0.27589135641586404,0.41629445176457097,0.27589135641586404,10201,Yes Man,Yes Man
hit,flop,0.6718236287483292,0.22607799417298585,0.6718236287483292,0.10209837707868477,0.3321892226810755,0.10209837707868477,302,Swimming Pool,Swimming Pool
flop,average,0.4784005007673887,0.4784005007673887,0.2402021826453989,0.28139731658721234,0.13992675548898612,0.2402021826453989,2539,Spanglish,Spanglish
hit,flop,0.45348100484077825,0.3614182542150275,0.45348100484077825,0.18510074094419413,0.28717383504454513,0.18510074094419413,17880,Because of Winn-Dixie,Because of Winn-Dixie
hit,average,0.46101231530663433,0.46101231530663433,0.25693042526084864,0.28205725943251714,0.2836982349134851,0.28205725943251714,8470,John Q,John Q
average,hit,0.5768524961858782,0.2238297909435418,0.19931771287058,0.5768524961858782,0.2208693892139682,0.2238297909435418,1578,Raging Bull,Raging Bull
hit,flop,0.38423918240764426,0.27690415939399826,0.38423918240764426,0.3388566581983576,0.377168296218144,0.3388566581983576,42618,Sweet Charity,Sweet Charity
hit,hit,0.445024340325445,0.24791222171009844,0.3070634379644565,0.445024340325445,0.3056661059161433,0.445024340325445,1687,Escape from the Planet of the Apes,Escape from the Planet of the Apes
hit,average,0.40851940519682534,0.40851940519682534,0.34878488945148456,0.24269570535169002,0.3042205281859995,0.24269570535169002,19908,Zombieland,Zombieland
hit,hit,0.9014435429114911,0.059412861094910605,0.039143595993598394,0.9014435429114911,0.590307540961152,0.9014435429114911,10331,Night of the Living Dead,Night of the Living Dead
hit,hit,0.5293063273987415,0.3172502070327701,0.15344346556848837,0.5293063273987415,0.3830008392170583,0.5293063273987415,772,Home Alone 2: Lost in New York,Home Alone 2: Lost in New York
hit,flop,0.5583639586545268,0.2968038183955555,0.5583639586545268,0.14483222294991763,0.2840773784830726,0.14483222294991763,10147,Bad Santa,Bad Santa
flop,average,0.3429167387558808,0.3429167387558808,0.3359569844048168,0.32112627683930234,0.42052243520002425,0.3359569844048168,68722,The Master,The Master
hit,hit,0.5835487087560707,0.28453093335472596,0.1319203578892034,0.5835487087560707,0.4444574817523648,0.5835487087560707,18900,In Cold Blood,In Cold Blood
hit,average,0.39822915599576336,0.39822915599576336,0.2138021348978146,0.38796870910642195,0.1644549709429993,0.38796870910642195,287948,The Transporter Refueled,The Transporter Refueled
hit,average,0.5095566266580642,0.5095566266580642,0.2575980299523415,0.2328453433895942,0.27237075462192883,0.2328453433895942,10555,Shark Tale,Shark Tale
hit,flop,0.42674543352950794,0.3602740296678352,0.42674543352950794,0.21298053680265677,0.3328955791056395,0.21298053680265677,8984,Disclosure,Disclosure
average,flop,0.5796295086495148,0.3012953505036219,0.5796295086495148,0.11907514084686334,0.3990560769871435,0.3012953505036219,14191,Aquamarine,Aquamarine
hit,hit,0.4506818521699647,0.2338197959798076,0.31549835185022773,0.4506818521699647,0.5152611634947889,0.4506818521699647,12429,Ponyo,崖の上のポニョ
hit,hit,0.4048944115363095,0.24565439903374575,0.3494511894299447,0.4048944115363095,0.5127810960892414,0.4048944115363095,321258,The Boy,The Boy
average,flop,0.530278025040881,0.3488658822566149,0.530278025040881,0.1208560927025041,0.3379904901564328,0.3488658822566149,62206,30 Minutes or Less,30 Minutes or Less
flop,hit,0.6311969834008623,0.2974485308378453,0.07135448576129255,0.6311969834008623,0.3995092981637947,0.07135448576129255,62214,Frankenweenie,Frankenweenie
hit,hit,0.44409787826378616,0.3909785804135663,0.16492354132264764,0.44409787826378616,0.2995516543514927,0.44409787826378616,109451,Cloudy with a Chance of Meatballs 2,Cloudy with a Chance of Meatballs 2
average,flop,0.6091225060112738,0.21931220845511443,0.6091225060112738,0.17156528553361172,0.29305490211361246,0.21931220845511443,7305,Alive,Alive
hit,flop,0.41347180520405935,0.2820663806294865,0.41347180520405935,0.30446181416645424,0.3552047825858188,0.30446181416645424,97367,The Place Beyond the Pines,The Place Beyond the Pines
average,hit,0.4602701060714493,0.38632271249669414,0.15340718143185644,0.4602701060714493,0.3735828581024442,0.38632271249669414,253235,And So It Goes,And So It Goes
hit,flop,0.5695143731148193,0.26201793501488335,0.5695143731148193,0.1684676918702973,0.24070685610637024,0.1684676918702973,62837,Dolphin Tale,Dolphin Tale
hit,average,0.4359050530080496,0.4359050530080496,0.13415593524536798,0.42993901174658233,0.3674343793736994,0.42993901174658233,6947,The Village,The Village
flop,flop,0.7271031125852001,0.14675279626071458,0.7271031125852001,0.12614409115408534,0.5554633146346322,0.7271031125852001,89750,"Pink Ribbons, Inc.","Pink Ribbons, Inc."
hit,average,0.42624377952548853,0.42624377952548853,0.2301707059649702,0.34358551450954117,0.25026990201788163,0.34358551450954117,59962,This Means War,This Means War
average,flop,0.5245221147988406,0.2901984078258732,0.5245221147988406,0.18527947737528624,0.3179747819052333,0.2901984078258732,342521,Keanu,Keanu
hit,hit,0.429991660647238,0.34558126506325193,0.2244270742895101,0.429991660647238,0.32060828334099106,0.429991660647238,1924,Superman,Superman
